,States,Count,Week_index
6,IL,483.85714285714283,20
7,OH,481.57142857142856,20
8,GA,471.14285714285717,20
9,NC,381.57142857142856,20
10,AL,367.85714285714283,20
11,NJ,344.57142857142856,20
12,AZ,336.85714285714283,20
13,WA,323.0,20
14,MA,305.0,20
15,TN,293.2857142857143,20
16,MD,288.2857142857143,20
17,IN,235.71428571428572,20
18,MI,229.85714285714286,20
19,CO,209.85714285714286,20
20,NV,202.85714285714286,20
21,MO,194.14285714285714,20
22,MN,193.42857142857142,20
23,KY,170.71428571428572,20
24,SC,162.42857142857142,20
25,WI,161.57142857142858,20
26,OR,159.42857142857142,20
27,LA,156.71428571428572,20
28,IA,140.14285714285714,20
29,OK,129.14285714285714,20
30,CT,127.57142857142857,20
31,KS,104.71428571428571,20
32,UT,92.14285714285714,20
33,AR,89.57142857142857,20
34,NE,85.85714285714286,20
35,MS,82.14285714285714,20
36,NM,69.14285714285714,20
37,ME,59.57142857142857,20
38,WV,52.57142857142857,20
39,RI,51.857142857142854,20
40,NH,45.0,20
41,ID,44.0,20
42,SD,25.285714285714285,20
43,VT,23.285714285714285,20
44,MT,20.857142857142858,20
45,WY,19.428571428571427,20
46,ND,17.571428571428573,20
47,DE,11.571428571428571,20
0,CA,1841.2857142857142,21
1,TX,1026.857142857143,21
2,NY,1014.7142857142857,21
3,FL,695.5714285714286,21
4,VA,463.57142857142856,21
5,GA,443.85714285714283,21
6,PA,427.57142857142856,21
7,IL,414.42857142857144,21
8,OH,388.0,21
9,NC,367.14285714285717,21
10,NJ,328.0,21
11,AL,324.57142857142856,21
12,MA,298.0,21
13,AZ,296.2857142857143,21
14,WA,280.14285714285717,21
15,MD,264.85714285714283,21
16,TN,256.85714285714283,21
17,MI,212.85714285714286,21
18,NV,204.28571428571428,21
19,IN,197.0,21
20,CO,189.0,21
21,MO,188.14285714285714,21
22,MN,160.14285714285714,21
23,LA,159.71428571428572,21
24,KY,147.28571428571428,21
25,OR,144.28571428571428,21
26,SC,143.42857142857142,21
27,IA,141.0,21
28,WI,139.71428571428572,21
29,OK,128.57142857142858,21
30,CT,125.0,21
31,KS,104.85714285714286,21
32,UT,80.57142857142857,21
33,MS,79.71428571428571,21
34,AR,79.42857142857143,21
35,NE,70.42857142857143,21
36,WV,70.42857142857143,21
37,NM,56.0,21
38,ME,53.42857142857143,21
39,RI,48.285714285714285,21
40,NH,43.142857142857146,21
41,ID,38.57142857142857,21
42,VT,23.857142857142858,21
43,MT,23.428571428571427,21
44,SD,20.142857142857142,21
45,WY,15.285714285714286,21
46,ND,14.0,21
47,DE,13.714285714285714,21
0,CA,1591.5714285714287,22
1,NY,956.8571428571429,22
2,TX,902.8571428571429,22
3,FL,553.2857142857143,22
4,VA,411.85714285714283,22
5,PA,392.57142857142856,22
6,GA,370.57142857142856,22
7,IL,370.2857142857143,22
8,OH,353.7142857142857,22
9,NC,307.85714285714283,22
10,AL,295.57142857142856,22
11,NJ,292.0,22
12,TN,242.42857142857142,22
13,MD,241.28571428571428,22
14,MA,240.57142857142858,22
15,AZ,238.57142857142858,22
16,WA,238.14285714285714,22
17,MI,190.28571428571428,22
18,IN,177.85714285714286,22
19,CO,176.85714285714286,22
20,MO,171.28571428571428,22
21,NV,169.42857142857142,22
22,MN,157.57142857142858,22
23,LA,156.42857142857142,22
24,SC,127.71428571428571,22
25,OR,123.85714285714286,22
26,WI,122.0,22
27,KY,119.85714285714286,22
28,IA,119.42857142857143,22
29,CT,119.0,22
30,OK,98.57142857142857,22
31,KS,92.28571428571429,22
32,MS,78.71428571428571,22
33,UT,76.0,22
34,AR,65.71428571428571,22
35,NE,59.857142857142854,22
36,ME,50.857142857142854,22
37,NM,49.0,22
38,WV,43.285714285714285,22
39,NH,42.0,22
40,ID,41.57142857142857,22
41,RI,41.42857142857143,22
42,MT,26.142857142857142,22
43,SD,24.571428571428573,22
44,VT,21.571428571428573,22
45,ND,15.142857142857142,22
46,WY,14.285714285714286,22
47,DE,9.714285714285714,22
0,CA,1577.857142857143,23
1,NY,928.7142857142857,23
2,TX,907.1428571428571,23
3,FL,585.7142857142857,23
4,VA,448.14285714285717,23
5,PA,419.85714285714283,23
6,IL,382.7142857142857,23
7,GA,340.7142857142857,23
8,OH,329.0,23
9,NC,303.2857142857143,23
10,NJ,284.57142857142856,23
11,AL,275.85714285714283,23
12,WA,263.42857142857144,23
13,AZ,263.0,23
14,MD,257.57142857142856,23
15,MA,243.71428571428572,23
16,TN,236.0,23
17,MI,196.85714285714286,23
18,IN,193.71428571428572,23
19,NV,181.57142857142858,23
20,MO,172.57142857142858,23
21,MN,168.71428571428572,23
22,CO,168.57142857142858,23
23,IA,158.0,23
24,LA,134.85714285714286,23
25,SC,132.14285714285714,23
26,WI,130.57142857142858,23
27,CT,126.85714285714286,23
28,OR,125.0,23
29,KY,116.85714285714286,23
30,OK,107.14285714285714,23
31,KS,97.57142857142857,23
32,AR,72.42857142857143,23
33,UT,68.42857142857143,23
34,NE,64.0,23
35,MS,63.714285714285715,23
36,ME,54.714285714285715,23
37,NM,48.857142857142854,23
38,NH,44.142857142857146,23
39,WV,38.142857142857146,23
40,RI,36.714285714285715,23
41,ID,32.285714285714285,23
42,SD,27.285714285714285,23
43,MT,24.428571428571427,23
44,VT,19.428571428571427,23
45,ND,14.142857142857142,23
46,DE,9.714285714285714,23
47,WY,8.714285714285714,23
0,CA,1593.7142857142858,24
1,NY,926.4285714285714,24
2,TX,869.8571428571429,24
3,FL,543.2857142857143,24
4,PA,404.57142857142856,24
5,VA,399.2857142857143,24
6,IL,343.0,24
7,GA,340.57142857142856,24
8,OH,288.42857142857144,24
9,NC,285.14285714285717,24
10,NJ,257.14285714285717,24
11,AL,256.57142857142856,24
12,WA,243.57142857142858,24
13,AZ,239.28571428571428,24
14,MA,229.71428571428572,24
15,MD,216.57142857142858,24
16,TN,216.0,24
17,MO,167.0,24
18,MI,165.85714285714286,24
19,NV,164.28571428571428,24
20,MN,153.85714285714286,24
21,CO,144.0,24
22,LA,141.85714285714286,24
23,SC,132.57142857142858,24
24,OR,130.85714285714286,24
25,IN,128.85714285714286,24
26,WI,117.57142857142857,24
27,IA,115.14285714285714,24
28,KY,112.0,24
29,CT,105.0,24
30,OK,94.85714285714286,24
31,KS,88.85714285714286,24
32,AR,67.28571428571429,24
33,UT,62.285714285714285,24
34,MS,59.142857142857146,24
35,NM,50.57142857142857,24
36,NE,50.285714285714285,24
37,ME,47.285714285714285,24
38,WV,45.57142857142857,24
39,NH,41.714285714285715,24
40,RI,27.714285714285715,24
41,ID,27.571428571428573,24
42,SD,26.857142857142858,24
43,MT,24.285714285714285,24
44,VT,16.857142857142858,24
45,DE,12.571428571428571,24
46,ND,12.285714285714286,24
47,WY,7.285714285714286,24
0,CA,1718.142857142857,25
1,NY,987.2857142857143,25
2,TX,905.1428571428571,25
3,FL,612.2857142857143,25
4,VA,449.85714285714283,25
5,PA,433.0,25
6,IL,401.42857142857144,25
7,GA,336.2857142857143,25
8,OH,328.57142857142856,25
9,WA,321.14285714285717,25
10,NC,307.0,25
11,NJ,301.14285714285717,25
12,AL,280.14285714285717,25
13,AZ,261.7142857142857,25
14,MD,256.57142857142856,25
15,MA,250.14285714285714,25
16,TN,226.0,25
17,MI,220.42857142857142,25
18,NV,211.57142857142858,25
19,CO,190.71428571428572,25
20,MN,178.71428571428572,25
21,OR,178.28571428571428,25
22,MO,167.0,25
23,IN,166.28571428571428,25
24,WI,149.42857142857142,25
25,LA,134.57142857142858,25
26,KY,132.85714285714286,25
27,SC,127.42857142857143,25
28,IA,122.42857142857143,25
29,CT,117.42857142857143,25
30,OK,115.0,25
31,KS,109.42857142857143,25
32,UT,78.57142857142857,25
33,AR,74.42857142857143,25
34,NM,70.85714285714286,25
35,NE,63.0,25
36,WV,61.0,25
37,MS,57.42857142857143,25
38,ME,53.714285714285715,25
39,NH,44.714285714285715,25
40,ID,35.0,25
41,RI,34.285714285714285,25
42,SD,24.857142857142858,25
43,MT,22.142857142857142,25
44,VT,17.857142857142858,25
45,ND,14.857142857142858,25
46,DE,13.428571428571429,25
47,WY,7.285714285714286,25
0,CA,1361.5714285714287,26
1,NY,809.2857142857143,26
2,TX,787.0,26
3,FL,498.14285714285717,26
4,VA,375.7142857142857,26
5,PA,331.57142857142856,26
6,IL,305.42857142857144,26
7,OH,283.0,26
8,GA,270.57142857142856,26
9,NC,257.57142857142856,26
10,WA,250.57142857142858,26
11,NJ,239.42857142857142,26
12,AL,223.71428571428572,26
13,AZ,219.28571428571428,26
14,MA,213.85714285714286,26
15,TN,203.57142857142858,26
16,MD,196.14285714285714,26
17,MI,167.14285714285714,26
18,CO,157.0,26
19,NV,155.14285714285714,26
20,MN,155.0,26
21,MO,147.57142857142858,26
22,OR,126.42857142857143,26
23,IN,124.57142857142857,26
24,WI,113.0,26
25,KY,111.57142857142857,26
26,LA,108.57142857142857,26
27,OK,101.28571428571429,26
28,SC,98.57142857142857,26
29,CT,96.57142857142857,26
30,IA,93.28571428571429,26
31,UT,85.42857142857143,26
32,KS,74.71428571428571,26
33,AR,58.857142857142854,26
34,NM,49.142857142857146,26
35,MS,45.57142857142857,26
36,NE,45.0,26
37,ME,39.285714285714285,26
38,RI,38.57142857142857,26
39,WV,35.142857142857146,26
40,NH,33.285714285714285,26
41,ID,30.714285714285715,26
42,SD,22.714285714285715,26
43,MT,17.857142857142858,26
44,VT,14.428571428571429,26
45,ND,13.428571428571429,26
46,DE,8.0,26
47,WY,6.285714285714286,26
0,CA,1236.0,27
1,NY,807.8571428571429,27
2,TX,712.2857142857143,27
3,FL,520.8571428571429,27
4,VA,373.2857142857143,27
5,PA,329.42857142857144,27
6,IL,284.85714285714283,27
7,GA,269.85714285714283,27
8,NC,269.0,27
9,OH,252.85714285714286,27
10,AL,250.0,27
11,NJ,239.71428571428572,27
12,MA,212.14285714285714,27
13,WA,199.14285714285714,27
14,AZ,196.42857142857142,27
15,TN,192.71428571428572,27
16,MD,175.85714285714286,27
17,MI,149.0,27
18,CO,147.0,27
19,NV,146.57142857142858,27
20,MN,145.71428571428572,27
21,MO,139.0,27
22,IN,119.57142857142857,27
23,LA,114.28571428571429,27
24,OR,111.0,27
25,WI,103.71428571428571,27
26,SC,101.28571428571429,27
27,CT,93.14285714285714,27
28,OK,89.85714285714286,27
29,KY,89.42857142857143,27
30,IA,86.42857142857143,27
31,KS,69.0,27
32,UT,68.14285714285714,27
33,AR,57.714285714285715,27
34,MS,49.714285714285715,27
35,NM,46.0,27
36,NE,42.857142857142854,27
37,RI,34.285714285714285,27
38,ME,32.142857142857146,27
39,WV,27.571428571428573,27
40,ID,27.142857142857142,27
41,SD,27.0,27
42,NH,26.285714285714285,27
43,MT,19.142857142857142,27
44,ND,11.714285714285714,27
45,VT,10.428571428571429,27
46,DE,8.428571428571429,27
47,WY,5.428571428571429,27
0,CA,1997.7142857142858,28
1,NY,1207.0,28
2,TX,957.0,28
3,FL,685.8571428571429,28
4,VA,582.7142857142857,28
5,PA,543.4285714285714,28
6,IL,423.0,28
7,GA,374.85714285714283,28
8,NJ,360.0,28
9,WA,359.2857142857143,28
10,OH,357.0,28
11,NC,342.85714285714283,28
12,AZ,334.85714285714283,28
13,MA,320.14285714285717,28
14,MD,317.14285714285717,28
15,AL,306.2857142857143,28
16,TN,240.28571428571428,28
17,MI,235.0,28
18,CO,222.28571428571428,28
19,MN,199.28571428571428,28
20,OR,198.0,28
21,MO,195.28571428571428,28
22,NV,181.71428571428572,28
23,IN,174.14285714285714,28
24,WI,172.57142857142858,28
25,CT,153.85714285714286,28
26,SC,146.0,28
27,LA,133.28571428571428,28
28,IA,126.14285714285714,28
29,KY,124.85714285714286,28
30,OK,109.0,28
31,UT,98.42857142857143,28
32,KS,97.14285714285714,28
33,AR,80.0,28
34,NM,72.57142857142857,28
35,ME,58.142857142857146,28
36,NH,56.142857142857146,28
37,RI,55.142857142857146,28
38,MS,54.142857142857146,28
39,NE,54.0,28
40,ID,41.714285714285715,28
41,WV,38.142857142857146,28
42,MT,31.285714285714285,28
43,SD,27.142857142857142,28
44,DE,18.0,28
45,ND,17.285714285714285,28
46,VT,16.857142857142858,28
47,WY,11.142857142857142,28
0,CA,1561.4285714285713,29
1,NY,963.4285714285714,29
2,TX,855.1428571428571,29
3,FL,590.2857142857143,29
4,VA,468.7142857142857,29
5,PA,419.0,29
6,IL,352.2857142857143,29
7,GA,334.57142857142856,29
8,OH,325.57142857142856,29
9,AL,309.7142857142857,29
10,WA,303.57142857142856,29
11,NC,293.0,29
12,NJ,274.57142857142856,29
13,AZ,271.85714285714283,29
14,MA,268.57142857142856,29
15,MD,227.85714285714286,29
16,TN,221.85714285714286,29
17,MI,195.71428571428572,29
18,MO,182.85714285714286,29
19,MN,180.14285714285714,29
20,CO,174.71428571428572,29
21,NV,165.42857142857142,29
22,OR,155.14285714285714,29
23,IN,153.57142857142858,29
24,WI,144.71428571428572,29
25,CT,120.85714285714286,29
26,IA,118.0,29
27,KY,115.57142857142857,29
28,SC,115.42857142857143,29
29,LA,114.28571428571429,29
30,OK,102.85714285714286,29
31,KS,90.28571428571429,29
32,UT,87.85714285714286,29
33,AR,76.28571428571429,29
34,NM,71.28571428571429,29
35,NE,60.42857142857143,29
36,MS,50.57142857142857,29
37,NH,42.857142857142854,29
38,RI,42.0,29
39,ME,40.142857142857146,29
40,WV,35.0,29
41,SD,32.42857142857143,29
42,ID,29.142857142857142,29
43,MT,26.0,29
44,VT,18.0,29
45,ND,16.571428571428573,29
46,DE,13.285714285714286,29
47,WY,11.285714285714286,29
0,CA,1319.5714285714287,30
1,TX,811.7142857142857,30
2,NY,801.0,30
3,FL,544.1428571428571,30
4,VA,374.2857142857143,30
5,PA,366.0,30
6,IL,344.0,30
7,GA,308.85714285714283,30
8,OH,300.57142857142856,30
9,NC,280.14285714285717,30
10,AL,269.14285714285717,30
11,AZ,251.85714285714286,30
12,MA,242.14285714285714,30
13,NJ,235.0,30
14,WA,233.71428571428572,30
15,MD,219.85714285714286,30
16,TN,206.42857142857142,30
17,MI,177.28571428571428,30
18,CO,167.14285714285714,30
19,NV,165.14285714285714,30
20,MO,164.0,30
21,IN,160.0,30
22,MN,152.28571428571428,30
23,WI,141.85714285714286,30
24,OR,128.71428571428572,30
25,SC,107.71428571428571,30
26,IA,107.57142857142857,30
27,KY,106.28571428571429,30
28,LA,105.28571428571429,30
29,CT,100.71428571428571,30
30,OK,94.14285714285714,30
31,KS,66.57142857142857,30
32,NM,63.857142857142854,30
33,UT,57.285714285714285,30
34,AR,55.0,30
35,NE,54.857142857142854,30
36,MS,52.142857142857146,30
37,NH,48.0,30
38,ME,44.857142857142854,30
39,RI,40.0,30
40,WV,31.142857142857142,30
41,ID,27.0,30
42,SD,26.285714285714285,30
43,MT,21.428571428571427,30
44,ND,21.142857142857142,30
45,VT,15.571428571428571,30
46,WY,12.571428571428571,30
47,DE,5.857142857142857,30
0,CA,1712.857142857143,31
1,NY,1072.7142857142858,31
2,TX,1061.142857142857,31
3,FL,651.7142857142857,31
4,VA,504.14285714285717,31
5,PA,501.2857142857143,31
6,IL,485.2857142857143,31
7,OH,389.7142857142857,31
8,NC,372.42857142857144,31
9,GA,370.42857142857144,31
10,MA,328.0,31
11,AZ,326.2857142857143,31
12,NJ,324.14285714285717,31
13,WA,318.7142857142857,31
14,AL,301.2857142857143,31
15,MD,274.7142857142857,31
16,TN,259.2857142857143,31
17,MI,249.28571428571428,31
18,CO,244.0,31
19,MN,234.28571428571428,31
20,MO,207.28571428571428,31
21,NV,200.85714285714286,31
22,IN,189.85714285714286,31
23,WI,183.57142857142858,31
24,OR,168.0,31
25,KY,140.57142857142858,31
26,CT,138.0,31
27,LA,136.57142857142858,31
28,SC,135.85714285714286,31
29,IA,132.85714285714286,31
30,OK,106.57142857142857,31
31,UT,100.85714285714286,31
32,KS,99.57142857142857,31
33,AR,96.42857142857143,31
34,NM,78.14285714285714,31
35,NH,73.42857142857143,31
36,NE,65.71428571428571,31
37,ME,53.42857142857143,31
38,RI,50.714285714285715,31
39,MS,45.42857142857143,31
40,ID,44.142857142857146,31
41,WV,39.42857142857143,31
42,SD,37.142857142857146,31
43,MT,34.285714285714285,31
44,ND,21.571428571428573,31
45,VT,20.428571428571427,31
46,WY,16.714285714285715,31
47,DE,9.714285714285714,31
0,CA,1686.7142857142858,32
1,TX,1032.857142857143,32
2,NY,965.5714285714286,32
3,FL,638.5714285714286,32
4,PA,492.14285714285717,32
5,VA,485.0,32
6,IL,456.85714285714283,32
7,OH,408.57142857142856,32
8,GA,375.85714285714283,32
9,NC,335.42857142857144,32
10,WA,322.7142857142857,32
11,MA,311.42857142857144,32
12,NJ,311.0,32
13,AZ,310.2857142857143,32
14,AL,304.7142857142857,32
15,MD,268.7142857142857,32
16,MI,257.2857142857143,32
17,TN,227.57142857142858,32
18,CO,225.14285714285714,32
19,MN,223.57142857142858,32
20,IN,203.14285714285714,32
21,NV,190.57142857142858,32
22,MO,187.0,32
23,WI,169.71428571428572,32
24,OR,160.57142857142858,32
25,CT,151.57142857142858,32
26,KY,145.71428571428572,32
27,LA,136.42857142857142,32
28,SC,135.85714285714286,32
29,IA,130.28571428571428,32
30,UT,107.71428571428571,32
31,OK,104.28571428571429,32
32,KS,87.42857142857143,32
33,AR,79.42857142857143,32
34,NE,73.0,32
35,NM,65.0,32
36,NH,59.857142857142854,32
37,MS,56.0,32
38,ME,56.0,32
39,RI,48.57142857142857,32
40,ID,40.857142857142854,32
41,WV,40.857142857142854,32
42,MT,29.428571428571427,32
43,ND,27.857142857142858,32
44,SD,24.0,32
45,VT,20.0,32
46,WY,19.571428571428573,32
47,DE,9.142857142857142,32
0,CA,1753.857142857143,33
1,NY,1184.4285714285713,33
2,TX,1148.142857142857,33
3,FL,680.8571428571429,33
4,PA,546.2857142857143,33
5,VA,525.5714285714286,33
6,OH,506.7142857142857,33
7,IL,483.42857142857144,33
8,GA,424.14285714285717,33
9,NC,371.2857142857143,33
10,NJ,342.2857142857143,33
11,MD,340.85714285714283,33
12,AL,331.7142857142857,33
13,MA,326.14285714285717,33
14,WA,322.14285714285717,33
15,AZ,319.42857142857144,33
16,TN,268.42857142857144,33
17,MN,264.42857142857144,33
18,IN,261.2857142857143,33
19,MI,253.42857142857142,33
20,CO,251.14285714285714,33
21,MO,200.71428571428572,33
22,NV,199.14285714285714,33
23,WI,187.71428571428572,33
24,OR,180.28571428571428,33
25,LA,173.0,33
26,IA,172.42857142857142,33
27,SC,159.71428571428572,33
28,CT,157.71428571428572,33
29,KY,155.28571428571428,33
30,OK,147.14285714285714,33
31,UT,125.42857142857143,33
32,KS,112.42857142857143,33
33,NE,104.85714285714286,33
34,AR,88.28571428571429,33
35,NM,70.85714285714286,33
36,MS,67.28571428571429,33
37,ME,55.42857142857143,33
38,ID,53.57142857142857,33
39,RI,52.857142857142854,33
40,NH,50.0,33
41,WV,41.142857142857146,33
42,SD,39.142857142857146,33
43,MT,28.714285714285715,33
44,ND,23.0,33
45,VT,18.428571428571427,33
46,WY,16.714285714285715,33
47,DE,9.857142857142858,33
0,CA,2297.0,34
1,NY,1459.5714285714287,34
2,TX,1437.142857142857,34
3,FL,793.2857142857143,34
4,PA,698.8571428571429,34
5,VA,688.5714285714286,34
6,OH,672.8571428571429,34
7,IL,660.7142857142857,34
8,WA,539.1428571428571,34
9,GA,510.2857142857143,34
10,NJ,448.57142857142856,34
11,AL,418.7142857142857,34
12,NC,417.85714285714283,34
13,MI,414.57142857142856,34
14,AZ,405.2857142857143,34
15,MN,396.14285714285717,34
16,MD,369.42857142857144,34
17,MA,354.57142857142856,34
18,TN,341.57142857142856,34
19,CO,330.2857142857143,34
20,IN,306.2857142857143,34
21,NV,287.85714285714283,34
22,MO,281.57142857142856,34
23,OR,266.0,34
24,IA,232.14285714285714,34
25,WI,218.85714285714286,34
26,LA,209.0,34
27,KY,202.85714285714286,34
28,OK,187.28571428571428,34
29,SC,176.85714285714286,34
30,CT,170.0,34
31,NM,141.71428571428572,34
32,KS,140.42857142857142,34
33,NE,122.85714285714286,34
34,UT,120.85714285714286,34
35,AR,112.42857142857143,34
36,MS,88.0,34
37,NH,81.42857142857143,34
38,RI,72.85714285714286,34
39,ID,65.71428571428571,34
40,ME,65.28571428571429,34
41,SD,58.0,34
42,WV,56.0,34
43,MT,33.714285714285715,34
44,ND,33.57142857142857,34
45,VT,29.857142857142858,34
46,WY,18.0,34
47,DE,14.285714285714286,34
0,CA,2322.285714285714,35
1,NY,1331.2857142857142,35
2,TX,1264.2857142857142,35
3,FL,784.7142857142857,35
4,PA,666.0,35
5,VA,630.4285714285714,35
6,IL,572.4285714285714,35
7,OH,562.2857142857143,35
8,GA,471.0,35
9,NJ,424.85714285714283,35
10,AL,421.7142857142857,35
11,NC,412.57142857142856,35
12,WA,403.0,35
13,AZ,393.7142857142857,35
14,MD,373.7142857142857,35
15,MA,346.57142857142856,35
16,MN,326.7142857142857,35
17,MI,317.42857142857144,35
18,TN,306.42857142857144,35
19,CO,305.7142857142857,35
20,IN,279.14285714285717,35
21,NV,261.85714285714283,35
22,MO,236.85714285714286,35
23,OR,233.28571428571428,35
24,SC,200.57142857142858,35
25,LA,199.85714285714286,35
26,WI,195.28571428571428,35
27,KY,189.71428571428572,35
28,OK,173.57142857142858,35
29,IA,165.0,35
30,CT,164.14285714285714,35
31,KS,126.42857142857143,35
32,UT,113.0,35
33,AR,106.57142857142857,35
34,NM,103.85714285714286,35
35,NE,103.28571428571429,35
36,MS,82.14285714285714,35
37,NH,71.71428571428571,35
38,RI,68.0,35
39,ME,61.857142857142854,35
40,ID,55.285714285714285,35
41,WV,48.714285714285715,35
42,SD,43.857142857142854,35
43,MT,28.571428571428573,35
44,ND,23.714285714285715,35
45,VT,23.0,35
46,WY,17.142857142857142,35
47,DE,14.428571428571429,35
0,CA,1753.7142857142858,36
1,NY,1033.857142857143,36
2,TX,1012.1428571428571,36
3,FL,636.8571428571429,36
4,PA,540.7142857142857,36
5,VA,508.2857142857143,36
6,OH,479.2857142857143,36
7,IL,428.85714285714283,36
8,GA,389.85714285714283,36
9,NJ,344.0,36
10,AZ,344.0,36
11,WA,343.42857142857144,36
12,AL,332.57142857142856,36
13,NC,324.2857142857143,36
14,MD,303.85714285714283,36
15,MA,263.14285714285717,36
16,TN,258.42857142857144,36
17,MI,236.85714285714286,36
18,CO,227.71428571428572,36
19,MN,214.71428571428572,36
20,IN,211.0,36
21,NV,199.14285714285714,36
22,MO,184.28571428571428,36
23,LA,172.85714285714286,36
24,OR,172.42857142857142,36
25,KY,147.57142857142858,36
26,WI,144.14285714285714,36
27,IA,130.14285714285714,36
28,OK,129.28571428571428,36
29,CT,127.71428571428571,36
30,SC,125.57142857142857,36
31,KS,86.28571428571429,36
32,NM,80.71428571428571,36
33,AR,76.57142857142857,36
34,UT,74.0,36
35,NH,69.14285714285714,36
36,MS,65.28571428571429,36
37,NE,63.714285714285715,36
38,RI,51.714285714285715,36
39,ME,46.57142857142857,36
40,ID,44.142857142857146,36
41,WV,40.0,36
42,SD,33.57142857142857,36
43,MT,23.571428571428573,36
44,VT,17.857142857142858,36
45,WY,16.142857142857142,36
46,ND,15.428571428571429,36
47,DE,15.0,36
0,CA,2455.285714285714,37
1,NY,1289.2857142857142,37
2,TX,1222.2857142857142,37
3,FL,769.1428571428571,37
4,PA,681.2857142857143,37
5,VA,675.7142857142857,37
6,IL,533.2857142857143,37
7,OH,531.8571428571429,37
8,GA,500.42857142857144,37
9,NC,429.85714285714283,37
10,WA,424.42857142857144,37
11,AZ,421.57142857142856,37
12,NJ,415.0,37
13,AL,387.57142857142856,37
14,MA,348.57142857142856,37
15,MD,320.42857142857144,37
16,TN,314.85714285714283,37
17,MI,305.7142857142857,37
18,CO,273.7142857142857,37
19,MN,264.2857142857143,37
20,IN,261.7142857142857,37
21,NV,221.85714285714286,37
22,OR,217.0,37
23,MO,206.71428571428572,37
24,LA,194.0,37
25,SC,188.71428571428572,37
26,KY,186.42857142857142,37
27,WI,167.85714285714286,37
28,IA,166.85714285714286,37
29,OK,152.28571428571428,37
30,CT,147.42857142857142,37
31,AR,117.85714285714286,37
32,UT,112.42857142857143,37
33,KS,106.14285714285714,37
34,MS,87.14285714285714,37
35,NM,85.14285714285714,37
36,NH,74.42857142857143,37
37,NE,69.85714285714286,37
38,RI,62.857142857142854,37
39,ID,61.57142857142857,37
40,WV,55.714285714285715,37
41,ME,50.714285714285715,37
42,SD,40.857142857142854,37
43,MT,31.857142857142858,37
44,VT,23.714285714285715,37
45,WY,23.0,37
46,ND,22.285714285714285,37
47,DE,17.428571428571427,37
0,CA,2367.714285714286,38
1,TX,1392.857142857143,38
2,NY,1335.2857142857142,38
3,FL,790.5714285714286,38
4,PA,686.2857142857143,38
5,VA,684.5714285714286,38
6,IL,551.7142857142857,38
7,OH,550.2857142857143,38
8,GA,534.0,38
9,NC,442.2857142857143,38
10,AZ,423.7142857142857,38
11,WA,422.2857142857143,38
12,AL,417.14285714285717,38
13,NJ,399.14285714285717,38
14,TN,350.42857142857144,38
15,MA,348.85714285714283,38
16,MD,334.7142857142857,38
17,MI,313.57142857142856,38
18,MN,269.57142857142856,38
19,CO,268.57142857142856,38
20,NV,251.57142857142858,38
21,IN,248.14285714285714,38
22,LA,221.14285714285714,38
23,SC,209.57142857142858,38
24,MO,199.42857142857142,38
25,KY,191.85714285714286,38
26,OR,191.28571428571428,38
27,IA,170.0,38
28,WI,169.85714285714286,38
29,CT,155.14285714285714,38
30,OK,153.42857142857142,38
31,AR,114.0,38
32,KS,102.42857142857143,38
33,UT,101.14285714285714,38
34,MS,95.71428571428571,38
35,NM,79.57142857142857,38
36,NE,76.71428571428571,38
37,RI,66.71428571428571,38
38,NH,66.71428571428571,38
39,ME,57.714285714285715,38
40,WV,57.57142857142857,38
41,ID,55.857142857142854,38
42,MT,35.714285714285715,38
43,SD,33.42857142857143,38
44,VT,17.714285714285715,38
45,ND,16.571428571428573,38
46,WY,16.142857142857142,38
47,DE,12.857142857142858,38
0,CA,2113.5714285714284,39
1,TX,1250.142857142857,39
2,NY,1111.7142857142858,39
3,FL,733.0,39
4,VA,613.5714285714286,39
5,PA,548.5714285714286,39
6,GA,503.7142857142857,39
7,IL,463.57142857142856,39
8,OH,462.42857142857144,39
9,NC,389.7142857142857,39
10,AZ,381.57142857142856,39
11,TN,362.0,39
12,AL,355.85714285714283,39
13,WA,351.0,39
14,NJ,348.0,39
15,MA,316.0,39
16,MD,278.42857142857144,39
17,MI,268.0,39
18,CO,256.42857142857144,39
19,MN,238.28571428571428,39
20,IN,220.0,39
21,NV,206.57142857142858,39
22,MO,199.42857142857142,39
23,OR,183.85714285714286,39
24,SC,179.85714285714286,39
25,LA,175.71428571428572,39
26,IA,166.0,39
27,WI,158.85714285714286,39
28,KY,152.71428571428572,39
29,CT,138.14285714285714,39
30,OK,128.0,39
31,AR,107.57142857142857,39
32,UT,90.42857142857143,39
33,KS,90.0,39
34,NM,72.28571428571429,39
35,MS,71.71428571428571,39
36,NE,64.42857142857143,39
37,NH,63.42857142857143,39
38,ID,53.857142857142854,39
39,ME,53.142857142857146,39
40,RI,47.857142857142854,39
41,WV,45.142857142857146,39
42,SD,25.714285714285715,39
43,MT,25.285714285714285,39
44,VT,23.142857142857142,39
45,DE,14.714285714285714,39
46,ND,13.428571428571429,39
47,WY,11.428571428571429,39
0,CA,1639.7142857142858,40
1,TX,965.1428571428571,40
2,NY,821.7142857142857,40
3,FL,560.1428571428571,40
4,VA,435.85714285714283,40
5,PA,390.2857142857143,40
6,GA,379.0,40
7,OH,378.0,40
8,IL,355.42857142857144,40
9,AL,300.57142857142856,40
10,AZ,269.7142857142857,40
